iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-20.729559748427672,nan,159,0,1566.776533605977,nan,1.0,nan,-0.0008373866410105558,-0.0008373866410105558,1.0008373866410105
1,1000000,-20.993197278911566,-20.312267657992564,147,269,1578.6480037489703,1172.115182509574,0.820000225,-0.21507841291932486,-0.008305871923840422,-0.008305871923840422,1.0083058719238405
2,2000000,-21.0,-20.2992700729927,162,274,1558.9411390676541,1101.9858688251063,0.595000225,-0.3343824862062311,-0.00849858356940512,-0.00849858356940512,1.0084985835694051
3,3000000,-20.93288590604027,-20.405017921146953,149,279,1582.8088454602746,1105.0210233526507,0.37000022499999996,-0.5958699729081195,-0.00659733444873286,-0.00659733444873286,1.006597334448733
4,4000000,-19.581632653061224,-20.222672064777328,98,247,1572.0303766914853,1103.1210856638388,0.14500022499999998,-0.7324080454570666,0.03168179453084351,0.03168179453084351,0.9683182054691565
5,5000000,-20.08888888888889,-18.35,90,160,1567.4373816314849,1101.2446233879682,0.1,-0.6691160460816338,0.0173119294932326,0.0173119294932326,0.9826880705067674
6,6000000,-15.553191489361701,-18.3206106870229,47,131,1544.3856702686783,1090.1862277994562,0.1,-0.6519802765317404,0.14580194081128323,0.14580194081128323,0.8541980591887168
7,7000000,-17.19607843137255,-16.683168316831683,51,101,1551.2971434602816,1087.6384849412611,0.1,-0.6084159637173964,0.09926123423873799,0.09926123423873799,0.900738765761262
8,8000000,-16.804347826086957,-16.676470588235293,46,102,1536.127739034687,1071.8520902193104,0.1,-0.5015703466480973,0.1103584185244488,0.1103584185244488,0.8896415814755512
9,9000000,-15.674418604651162,-15.034883720930232,43,86,1569.30515817606,1083.7018582719368,0.1,-0.26128438553939337,0.14236774491073195,0.14236774491073195,0.8576322550892681
10,10000000,-15.692307692307692,-15.0,39,83,1529.1440487532723,1072.3606199907047,0.1,-0.1459850279375863,0.14186097188930052,0.14186097188930052,0.8581390281106995
11,11000000,-14.925,-14.903614457831326,40,83,1552.5831205527145,1081.3446711823676,0.1,0.00475056385817077,0.16359773371104813,0.16359773371104813,0.8364022662889519
12,12000000,-11.81578947368421,-14.892857142857142,38,84,1528.4300962839857,1072.6528462082422,0.1,0.049427732591282934,0.2516773520202773,0.2516773520202773,0.7483226479797227
13,13000000,-12.34375,-13.175,32,80,1551.3475979725545,1078.089315130462,0.1,0.2531193751733228,0.23672096317280453,0.23672096317280453,0.7632790368271954
14,14000000,-12.114285714285714,-12.379746835443038,35,79,1544.259927388206,1074.241352039807,0.1,0.3442030125558828,0.24322136786726023,0.24322136786726023,0.7567786321327398
15,15000000,-9.484848484848484,-10.894736842105264,33,76,1557.7354161829912,1086.5778506282013,0.1,0.3346161898575174,0.31770967465018457,0.31770967465018457,0.6822903253498154
16,16000000,-8.837209302325581,-9.236842105263158,43,76,1567.929459555313,1090.2001312043685,0.1,0.5873839894772636,0.3360563937018249,0.3360563937018249,0.6639436062981752
17,17000000,-4.833333333333333,-7.794117647058823,30,68,1567.0225624667412,1093.1705399598663,0.1,0.4884258832619571,0.44948064211520306,0.44948064211520306,0.5505193578847969
18,18000000,1.1333333333333333,-4.444444444444445,30,63,1555.544400000669,1088.5733642173523,0.1,0.4394668842896508,0.6185080264400378,0.6185080264400378,0.3814919735599622
19,19000000,2.076923076923077,-2.625,26,64,1565.4275970471488,1093.0518702185245,0.1,0.7561282424895793,0.645238614077141,0.645238614077141,0.354761385922859
20,20000000,3.6129032258064515,1.5757575757575757,31,66,1560.13540433362,1087.6267044898539,0.1,0.8105810106880222,0.6887507995979165,0.6887507995979165,0.3112492004020835
21,21000000,5.838709677419355,1.893939393939394,31,66,1576.1568427914854,1099.2374751356533,0.1,0.8432665701592527,0.7518048067257608,0.7518048067257608,0.24819519327423922
22,22000000,5.258064516129032,2.71875,31,64,1552.7002827060035,1088.4109924566858,0.1,0.8776671424410118,0.7353559353011058,0.7353559353011058,0.26464406469889423
23,23000000,7.666666666666667,3.9705882352941178,33,68,1571.1481595536736,1099.8669628894436,0.1,0.9653142614898144,0.8035882908404156,0.8035882908404156,0.1964117091595844
24,24000000,7.103448275862069,2.742424242424242,29,66,1559.9183373376534,1095.039596674166,0.1,1.0985614845202005,0.7876330956334864,0.7876330956334864,0.21236690436651362
25,25000000,5.3125,4.651515151515151,32,66,1565.86944517196,1094.0099689262997,0.1,0.9291036823604106,0.7368980169971672,0.7368980169971672,0.26310198300283283
26,26000000,7.515151515151516,4.46969696969697,33,66,1550.8014448311965,1091.0436305351818,0.1,1.0926576760757183,0.7992960769164735,0.7992960769164735,0.20070392308352647
27,27000000,11.555555555555555,6.72463768115942,36,69,1559.9543992645793,1096.9553403830982,0.1,1.0766451051204897,0.9137551148882593,0.9137551148882593,0.08624488511174067
28,28000000,9.64102564102564,6.285714285714286,39,70,1559.4052813085277,1087.284036101474,0.1,1.0369665644014452,0.8595191399723977,0.8595191399723977,0.1404808600276023
29,29000000,10.114285714285714,8.36986301369863,35,73,1558.3726490012998,1097.288873913992,0.1,1.2614021298084444,0.8729259409146095,0.8729259409146095,0.1270740590853905
30,30000000,11.628571428571428,8.946666666666667,35,75,1549.5071798433255,1090.0655837730553,0.1,1.5228363526604305,0.915823553217321,0.915823553217321,0.08417644678267899
31,31000000,12.820512820512821,8.613333333333333,39,75,1557.525661826356,1092.2552128678867,0.1,1.2971431018854997,0.9495895983148108,0.9495895983148108,0.05041040168518918
32,32000000,13.5,9.407894736842104,42,76,1551.2591696209734,1090.0546258518114,0.1,1.370788227638318,0.9688385269121814,0.9688385269121814,0.03116147308781858
33,33000000,13.166666666666666,9.346153846153847,42,78,1562.3321603244358,1093.6685461813877,0.1,1.6678356169957291,0.9593956562795091,0.9593956562795091,0.04060434372049093
34,34000000,14.2,11.132530120481928,45,83,1555.644151862523,1088.2337353067637,0.1,1.6417685669311504,0.9886685552407932,0.9886685552407932,0.011331444759206777
35,35000000,12.568181818181818,11.670454545454545,44,88,1560.842876014644,1094.580979724937,0.1,1.5265777167174934,0.9424414112799382,0.9424414112799382,0.05755858872006181
36,36000000,14.392156862745098,12.902173913043478,51,92,1551.0664432565436,1089.7754053018957,0.1,1.7265901899132379,0.9941120924290398,0.9941120924290398,0.005887907570960249
37,37000000,17.627118644067796,12.404255319148936,59,94,1560.4944119885906,1097.490725332642,0.1,1.5301905018903332,1.0857540692370482,1.0,0.0
38,38000000,15.53061224489796,13.010526315789473,49,95,1553.192142369969,1090.3297444609886,0.1,1.652059830586077,1.0263629531132565,1.0,0.0
39,39000000,16.50980392156863,13.33695652173913,51,92,1568.2903775093887,1094.8510473407582,0.1,1.5745259796917135,1.0541020940954287,1.0,0.0
40,40000000,16.098039215686274,13.59375,51,96,1553.7036634405545,1090.2581584769914,0.1,1.7075520282419163,1.0424373715491864,1.0,0.0
41,41000000,15.711538461538462,14.17,52,100,1563.4694505748464,1096.4149505928522,0.1,1.645275426260845,1.031488341686642,1.0,0.0
42,42000000,17.103448275862068,13.96078431372549,58,102,1554.4978452935477,1098.4289382040477,0.1,1.5690975766694766,1.0709192146136564,1.0,0.0
43,43000000,17.566666666666666,14.716981132075471,60,106,1549.288470849173,1111.647775411212,0.1,1.71015843740766,1.0840415486307837,1.0,0.0
44,44000000,17.566666666666666,14.247619047619047,60,105,1567.5408266782908,1110.872463875752,0.1,1.8883090544646814,1.0840415486307837,1.0,0.0
45,45000000,17.280701754385966,15.220183486238533,57,109,1579.976311449576,1116.0783312316994,0.1,1.738137559435957,1.0759405596143332,1.0,0.0
46,46000000,17.46551724137931,14.584905660377359,58,106,1559.7458574677157,1114.8997182467924,0.1,1.759451512249142,1.0811761258181107,1.0,0.0
47,47000000,17.704918032786885,15.073394495412844,61,109,1590.0878845768375,1129.1366394758343,0.1,1.7872199801824697,1.087958017925974,1.0,0.0
48,48000000,18.6875,14.2,64,105,1568.6473974345586,1125.9366459910457,0.1,1.8029779288661372,1.1157932011331446,1.0,0.0
49,49000000,18.306451612903224,14.75,62,108,1579.2763246167028,1137.929242684478,0.1,1.94029077769215,1.1049986292607146,1.0,0.0
50,50000000,16.766666666666666,14.75925925925926,60,108,1571.8676401292414,1129.5030196869252,0.1,1.8715347669053342,1.0613786591123704,1.0,0.0
51,51000000,17.389830508474578,15.363636363636363,59,110,1584.4784211398687,1137.1959327559316,0.1,1.945349269956795,1.079032025735824,1.0,0.0
52,52000000,17.70967741935484,15.263636363636364,62,110,1577.0666165370687,1126.4369588764794,0.1,2.3549731121903026,1.0880928447409304,1.0,0.0
53,53000000,17.6,15.696428571428571,60,112,1585.1599610570065,1140.8481983810957,0.1,2.060497050031743,1.084985835694051,1.0,0.0
54,54000000,18.11111111111111,15.284403669724771,63,109,1579.9595830217993,1135.32458286601,0.1,1.96538464898221,1.099464903997482,1.0,0.0
55,55000000,17.838709677419356,15.227272727272727,62,110,1594.4244770066166,1139.5681150289172,0.1,1.683788512190965,1.0917481495019647,1.0,0.0
56,56000000,18.444444444444443,15.063063063063064,63,111,1570.090913777627,1132.2625738768054,0.1,1.8769574793948942,1.1089077746301543,1.0,0.0
57,57000000,18.6984126984127,15.894736842105264,63,114,1577.5862260222277,1133.692433676775,0.1,1.8775448433649256,1.116102342731238,1.0,0.0
58,58000000,18.578125,15.363636363636363,64,110,1576.8818675570951,1130.8967743798041,0.1,2.230947130395244,1.112694759206799,1.0,0.0
